Student Name,Score
student15157,45
student15158,41
student15159,23
student15160,7
student15161,45
student15162,0
student15163,20
student15164,48
student15165,15
student15166,19
student15167,16
student15168,43
student15169,32
student15170,37
student15171,39
student15172,29
student15173,11
student15174,36
student15175,20
student15176,41
student15177,36
student15178,18
student15179,42
student15180,3
student15181,41
student15182,27
student15183,22
student15184,46
student15185,16
student15186,32
student15187,16
student15188,21
student15189,27
student15190,44
student15191,31
student15192,40
student15193,1
student15194,39
student15195,46
student15196,15
student15197,18
student15198,16
student15199,49
student15200,0
student15201,35
student15202,50
student15203,35
student15204,43
student15205,16
student15206,43
student15207,33
student15208,50
student15209,34
student15210,28
student15211,48
student15212,
student15213,36
student15214,6
student15215,49
student15216,46
student15217,12
student15218,10
student15219,5
student15220,37
student15221,19
student15222,37
student15223,46
student15224,48
student15225,23
student15226,16
student15227,28
student15228,4
student15229,1
student15230,47
student15231,35
student15232,27
student15233,40
student15234,7
student15235,26
student15236,19
student15237,7
student15238,6
student15239,44
student15240,41
student15241,48
student15242,7
student15243,19
student15244,42
student15245,36
student15246,12
student15247,27
student15248,6
student15249,46
student15250,34
student15251,10
student15252,32
student15253,2
student15254,9
student15255,3
student15256,41
student15257,43
student15258,1
student15259,35
student15260,31
student15261,5
student15262,24
student15263,2
student15264,28
student15265,10
student15266,22
student15267,33
student15268,26
student15269,33
student15270,38
student15271,42
student15272,19
student15273,47
student15274,1
student15275,34
student15276,24
student15277,46
student15278,10
student15279,9
student15280,45
student15281,12
student15282,38
student15283,6
student15284,26
student15285,16
student15286,44
student15287,7
student15288,38
student15289,50
student15290,28
student15291,35
student15292,46
student15293,28
student15294,12
student15295,12
student15296,28
student15297,45
student15298,21
student15299,40
student15300,44
student15301,13
student15302,13
student15303,17
student15304,34
student15305,14
student15306,50
student15307,11
student15308,10
student15309,18
student15310,30
student15311,47
student15312,38
student15313,29
student15314,50
student15315,35
student15316,2
student15317,10
student15318,4
student15319,28
student15320,3
student15321,4
student15322,24
student15323,4
student15324,1
student15325,11
student15326,35
student15327,39
student15328,15
student15329,32
student15330,38
student15331,44
student15332,39
student15333,27
student15334,18
student15335,15
student15336,6
student15337,34
student15338,13
student15339,10
student15340,30
student15341,17
student15342,1
student15343,26
student15344,39
student15345,40
student15346,5
student15347,45
student15348,27
student15349,31
student15350,6
student15351,32
student15352,18
student15353,27
student15354,2
student15355,41
student15356,24
student15357,22
student15358,25
student15359,23
student15360,26
student15361,3
student15362,39
student15363,16
student15364,35
student15365,14
student15366,6
student15367,27
student15368,30
student15369,39
student15370,18
student15371,40
student15372,38
student15373,11
student15374,4
student15375,10
student15376,11
student15377,34
student15378,40
student15379,32
student15380,21
student15381,28
student15382,12
student15383,41
student15384,31
student15385,16
student15386,48
student15387,6
student15388,7
student15389,2
student15390,22
student15391,49
student15392,45
student15393,37
student15394,44
student15395,45
student15396,22
student15397,19
student15398,32
student15399,48
student15400,4
student15401,33
student15402,33
student15403,41
student15404,32
student15405,19
student15406,3
student15407,32
student15408,38
student15409,34
student15410,49
student15411,11
student15412,22
student15413,50
student15414,2
student15415,1
student15416,23
student15417,2
student15418,14
student15419,2
student15420,45
student15421,39
student15422,13
student15423,19
student15424,48
student15425,44
student15426,46
student15427,1
student15428,37
student15429,14
student15430,3
student15431,28
student15432,48
student15433,26
student15434,16
student15435,3
student15436,23
student15437,44
student15438,12
student15439,24
student15440,35
student15441,35
student15442,12
student15443,11
student15444,30
student15445,21
student15446,43
student15447,31
student15448,2
student15449,14
student15450,5
student15451,38
student15452,41
student15453,6
student15454,17
student15455,44
student15456,44
student15457,25
student15458,26
student15459,27
student15460,1
student15461,31
student15462,42
student15463,6
student15464,42
student15465,6
student15466,27
student15467,27
student15468,21
student15469,32
student15470,46
student15471,25
student15472,40
student15473,16
student15474,19
student15475,38
student15476,8
student15477,7
student15478,20
student15479,32
student15480,40
student15481,20
student15482,5
student15483,17
student15484,0
student15485,11
student15486,38
student15487,16
student15488,9
student15489,45
student15490,17
student15491,30
student15492,19
student15493,2
student15494,42
student15495,0
student15496,47
student15497,15
student15498,27
student15499,17
student15500,41
student15501,37
student15502,44
student15503,47
student15504,20
student15505,0
student15506,29
student15507,37
student15508,21
student15509,44
student15510,30
student15511,17
student15512,9
student15513,46
student15514,36
student15515,9
student15516,27
student15517,4
student15518,23
student15519,3
student15520,4
student15521,41
student15522,8
student15523,41
student15524,0
student15525,8
student15526,44
student15527,11
student15528,5
student15529,40
student15530,49
student15531,2
student15532,2
student15533,47
student15534,3
student15535,29
student15536,17
student15537,34
student15538,7
student15539,7
student15540,0
student15541,25
student15542,27
student15543,8
student15544,45
student15545,20
student15546,31
student15547,36
student15548,46
student15549,14
student15550,48
student15551,38
student15552,19
student15553,7
student15554,30
student15555,2
student15556,24
student15557,33
student15558,32
student15559,39
student15560,8
student15561,5
student15562,16
student15563,45
student15564,43
student15565,31
student15566,1
student15567,46
student15568,41
student15569,50
student15570,0
student15571,29
student15572,16
student15573,4
student15574,21
student15575,3
student15576,7
student15577,41
student15578,21
student15579,24
student15580,21
student15581,44
student15582,3
student15583,0
student15584,41
student15585,26
student15586,26
student15587,39
student15588,39
student15589,17
student15590,38
student15591,27
student15592,50
student15593,0
student15594,32
student15595,41
student15596,39
student15597,17
student15598,25
student15599,20
student15600,12
student15601,32
student15602,21
student15603,21
student15604,40
student15605,42
student15606,28
student15607,9
student15608,14
student15609,32
student15610,15
student15611,13
student15612,39
student15613,41
student15614,42
student15615,1
student15616,2
student15617,16
student15618,26
student15619,44
student15620,29
student15621,20
student15622,2
student15623,16
student15624,6
student15625,48
student15626,39
student15627,28
student15628,29
student15629,47
student15630,5
student15631,39
student15632,39
student15633,17
student15634,40
student15635,17
student15636,13
student15637,13
student15638,2
student15639,10
student15640,41
student15641,39
student15642,37
student15643,30
student15644,17
student15645,17
student15646,8
student15647,28
student15648,48
student15649,10
student15650,8
student15651,14
student15652,12
student15653,16
student15654,6
student15655,4
student15656,8
student15657,18
student15658,18
student15659,9
student15660,26
student15661,33
student15662,23
student15663,21
student15664,40
student15665,12
student15666,42
student15667,43
student15668,33
student15669,20
student15670,32
student15671,20
student15672,20
student15673,21
student15674,1
student15675,31
student15676,25
student15677,8
student15678,48
student15679,35
student15680,6
student15681,0
student15682,18
student15683,34
student15684,25
student15685,2
student15686,27
student15687,31
student15688,27
student15689,6
student15690,21
student15691,18
student15692,45
student15693,11
student15694,45
student15695,48
student15696,29
student15697,18
student15698,19
student15699,11
student15700,44
student15701,37
student15702,35
student15703,3
student15704,42
student15705,35
student15706,27
student15707,9
student15708,15
student15709,7
student15710,29
student15711,16
student15712,20
student15713,33
student15714,49
student15715,49
student15716,15
student15717,16
student15718,31
student15719,41
student15720,6
student15721,13
student15722,8
student15723,7
student15724,28
student15725,9
student15726,47
student15727,50
student15728,36
student15729,3
student15730,49
student15731,10
student15732,33
student15733,7
student15734,20
student15735,6
student15736,13
student15737,23
student15738,32
student15739,27
student15740,29
student15741,35
student15742,26
student15743,1
student15744,6
student15745,26
student15746,10
student15747,6
student15748,4
student15749,32
student15750,0
student15751,35
student15752,18
student15753,33
student15754,7
student15755,41
student15756,8
student15757,23
student15758,8
student15759,19
student15760,49
student15761,18
student15762,8
student15763,4
student15764,36
student15765,1
student15766,42
student15767,14
student15768,50
student15769,40
student15770,13
student15771,12
student15772,9
student15773,13
student15774,7
student15775,10
student15776,25
student15777,33
student15778,29
student15779,7
student15780,30
student15781,11
student15782,24
student15783,46
student15784,23
student15785,19
student15786,19
student15787,16
student15788,17
student15789,22
student15790,15
student15791,31
student15792,7
student15793,8
student15794,11
student15795,32
student15796,44
student15797,14
student15798,19
student15799,27
student15800,13
student15801,36
student15802,8
student15803,30
student15804,27
student15805,4
student15806,24
student15807,34
student15808,15
student15809,32
student15810,37
student15811,35
student15812,17
student15813,15
student15814,19
student15815,34
student15816,41
student15817,48
student15818,14
student15819,17
student15820,23
student15821,29
student15822,44
student15823,30
student15824,37
student15825,15
student15826,24
student15827,16
student15828,20
student15829,38
student15830,4
student15831,38
student15832,20
student15833,44
student15834,46
student15835,32
student15836,41
student15837,23
student15838,2
student15839,12
student15840,41
student15841,33
student15842,40
student15843,28
student15844,6
student15845,22
student15846,35
student15847,34
student15848,10
student15849,48
student15850,4
student15851,9
student15852,42
student15853,11
student15854,12
student15855,30
student15856,30
student15857,44
student15858,34
student15859,34
student15860,50
student15861,9
student15862,43
student15863,20
student15864,19
student15865,36
student15866,50
student15867,37
student15868,9
student15869,26
student15870,37
student15871,14
student15872,17
student15873,31
student15874,17
student15875,0
student15876,28
student15877,28
student15878,26
student15879,19
student15880,15
student15881,31
student15882,0
student15883,21
student15884,10
student15885,12
student15886,9
student15887,17
student15888,32
student15889,47
student15890,49
student15891,29
student15892,29
student15893,0
student15894,24
student15895,50
student15896,9
student15897,47
student15898,31
student15899,1
student15900,27
student15901,16
student15902,28
student15903,21
student15904,4
student15905,16
student15906,35
student15907,22
student15908,22
student15909,33
student15910,42
student15911,37
student15912,20
student15913,21
student15914,13
student15915,14
student15916,15
student15917,31
student15918,24
student15919,8
student15920,3
student15921,30
student15922,8
student15923,14
student15924,10
student15925,48
student15926,25
student15927,8
student15928,5
student15929,23
student15930,28
student15931,26
student15932,19
student15933,4
student15934,18
student15935,25
student15936,9
student15937,47
student15938,41
student15939,9
student15940,23
student15941,17
student15942,28
student15943,50
student15944,5
student15945,41
student15946,25
student15947,29
student15948,46
student15949,14
student15950,44
student15951,25
student15952,10
student15953,27
student15954,46
student15955,9
student15956,2
student15957,29
student15958,23
student15959,9
student15960,25
student15961,2
student15962,49
student15963,7
student15964,2
student15965,32
student15966,31
student15967,28
student15968,19
student15969,47
student15970,37
student15971,4
student15972,6
student15973,27
student15974,36
student15975,18
student15976,35
student15977,19
student15978,7
student15979,42
student15980,2
student15981,24
student15982,2
student15983,16
student15984,28
student15985,32
student15986,38
student15987,38
student15988,18
student15989,46
student15990,36
student15991,11
student15992,7
student15993,27
student15994,17
student15995,36
student15996,45
student15997,50
student15998,17
student15999,15
student16000,50
student16001,25
student16002,8
student16003,47
student16004,14
student16005,7
student16006,13
student16007,29
student16008,37
student16009,50
student16010,8
student16011,0
student16012,9
student16013,38
student16014,31
student16015,6
student16016,4
student16017,15
student16018,27
student16019,27
student16020,20
student16021,49
student16022,2
student16023,9
student16024,41
student16025,43
student16026,13
student16027,21
student16028,37
student16029,9
student16030,31
student16031,9
student16032,30
student16033,8
student16034,19
student16035,37
student16036,26
student16037,22
student16038,6
student16039,21
student16040,2
student16041,50
student16042,36
student16043,21
student16044,2
student16045,13
student16046,42
student16047,21
student16048,31
student16049,42
student16050,16
student16051,23
student16052,23
student16053,13
student16054,48
student16055,5
student16056,9
student16057,42
student16058,7
student16059,17
student16060,31
student16061,22
student16062,13
student16063,20
student16064,17
student16065,6
student16066,20
student16067,33
student16068,4
student16069,25
student16070,36
student16071,14
student16072,10
student16073,0
student16074,15
student16075,23
student16076,40
student16077,4
student16078,17
student16079,44
student16080,18
student16081,19
student16082,34
student16083,43
student16084,43
student16085,8
student16086,2
student16087,17
student16088,16
student16089,41
student16090,39
student16091,34
student16092,11
student16093,35
student16094,28
student16095,39
student16096,12
student16097,33
student16098,0
student16099,16
student16100,25
student16101,23
student16102,42
student16103,46
student16104,8
student16105,41
student16106,27
student16107,37
student16108,16
student16109,33
student16110,48
student16111,45
student16112,2
student16113,24
student16114,47
student16115,31
student16116,33
student16117,46
student16118,7
student16119,19
student16120,14
student16121,23
student16122,28
student16123,22
student16124,4
student16125,11
student16126,50
student16127,46
student16128,48
student16129,18
student16130,8
student16131,21
student16132,24
student16133,23
student16134,11
student16135,43
student16136,40
student16137,40
student16138,6
student16139,36
student16140,48
student16141,31
student16142,26
student16143,48
student16144,27
student16145,8
student16146,12
student16147,0
student16148,33
student16149,24
student16150,35
student16151,12
student16152,26
student16153,9
student16154,2
student16155,8
student16156,24
student16157,44
student16158,9
student16159,37
student16160,17
student16161,34
student16162,19
student16163,20
student16164,27
student16165,1
student16166,0
student16167,0
student16168,42
student16169,50
student16170,30
student16171,30
student16172,9
student16173,5
student16174,12
student16175,37
student16176,22
student16177,36
student16178,20
student16179,14
student16180,4
student16181,7
student16182,44
student16183,16
student16184,23
student16185,13
student16186,30
student16187,17
student16188,25
student16189,14
student16190,12
student16191,0
student16192,25
student16193,25
student16194,33
student16195,5
student16196,13
student16197,16
student16198,30
student16199,35
student16200,10
student16201,16
student16202,0
student16203,23
student16204,48
student16205,20
student16206,11
student16207,40
student16208,43
student16209,47
student16210,9
student16211,43
student16212,4
student16213,31
student16214,20
student16215,19
student16216,3
student16217,33
student16218,16
student16219,25
student16220,23
student16221,12
student16222,8
student16223,44
student16224,38
student16225,4
student16226,23
student16227,3
student16228,47
student16229,12
student16230,20
student16231,23
student16232,3
student16233,43
student16234,28
student16235,3
student16236,39
student16237,26
student16238,42
student16239,19
student16240,8
student16241,4
student16242,39
student16243,3
student16244,10
student16245,12
student16246,33
student16247,10
student16248,7
student16249,7
student16250,45
student16251,12
student16252,17
student16253,34
student16254,34
student16255,36
student16256,1
student16257,2
student16258,47
student16259,12
student16260,19
student16261,6
student16262,46
student16263,7
student16264,12
student16265,9
student16266,3
student16267,27
student16268,23
student16269,25
student16270,23
student16271,41
student16272,7
student16273,15
student16274,46
student16275,18
student16276,15
student16277,9
student16278,33
student16279,16
student16280,14
student16281,9
student16282,50
student16283,9
student16284,25
student16285,13
student16286,11
student16287,27
student16288,31
student16289,39
student16290,37
student16291,0
student16292,4
student16293,34
student16294,20
student16295,27
student16296,18
student16297,8
student16298,37
student16299,44
student16300,34
student16301,34
student16302,23
student16303,15
student16304,13
student16305,7
student16306,19
student16307,47
student16308,34
student16309,27
student16310,2
student16311,22
student16312,9
student16313,24
student16314,49
student16315,16
student16316,47
student16317,37
student16318,3
student16319,8
student16320,1
student16321,21
student16322,6
student16323,22
student16324,0
student16325,27
student16326,27
student16327,49
student16328,25
student16329,41
student16330,7
student16331,48
student16332,44
student16333,0
student16334,37
student16335,12
student16336,18
student16337,21
student16338,42
student16339,38
student16340,41
student16341,13
student16342,28
student16343,0
student16344,46
student16345,6
student16346,45
student16347,7
student16348,3
student16349,15
student16350,39
student16351,0
student16352,27
student16353,34
student16354,36
student16355,26
student16356,1
student16357,19
student16358,29
student16359,50
student16360,15
student16361,35
student16362,3
student16363,11
student16364,19
student16365,16
student16366,0
student16367,47
student16368,31
student16369,26
student16370,28
student16371,35
student16372,34
student16373,27
student16374,50
student16375,23
student16376,39
student16377,1
student16378,16
student16379,24
student16380,13
student16381,1
student16382,10
student16383,42
student16384,9
student16385,30
student16386,12
student16387,33
student16388,9
student16389,4
student16390,3
student16391,41
student16392,33
student16393,26
student16394,9
student16395,28
student16396,43
student16397,25
student16398,28
student16399,36
student16400,23
student16401,18
student16402,45
student16403,30
student16404,28
student16405,0
student16406,41
student16407,0
student16408,16
student16409,10
student16410,19
student16411,13
student16412,26
student16413,15
student16414,49
student16415,30
student16416,36
student16417,14
student16418,2
student16419,39
student16420,6
student16421,1
student16422,49
student16423,39
student16424,5
student16425,47
student16426,25
student16427,35
student16428,12
student16429,39
student16430,29
student16431,42
student16432,10
student16433,27
student16434,20
student16435,15
student16436,35
student16437,28
student16438,34
student16439,26
student16440,17
student16441,30
student16442,24
student16443,18
student16444,9
student16445,23
student16446,8
student16447,47
student16448,27
student16449,15
student16450,35
student16451,48
student16452,24
student16453,43
student16454,38
student16455,2
student16456,41
student16457,36
student16458,35
student16459,47
student16460,48
student16461,17
student16462,34
student16463,35
student16464,9
student16465,38
student16466,19
student16467,22
student16468,48
student16469,12
student16470,7
student16471,4
student16472,3
student16473,19
student16474,42
student16475,17
student16476,8
student16477,45
student16478,19
student16479,18
student16480,26
student16481,39
student16482,30
student16483,7
student16484,4
student16485,49
student16486,37
student16487,50
student16488,35
student16489,46
student16490,22
student16491,28
student16492,19
student16493,19
student16494,16
student16495,22
student16496,27
student16497,7
student16498,29
student16499,4
student16500,30
student16501,24
student16502,45
student16503,25
student16504,46
student16505,44
student16506,26
student16507,28
student16508,1
student16509,30
student16510,33
student16511,47
student16512,24
student16513,14
student16514,44
student16515,11
student16516,6
student16517,26
student16518,27
student16519,28
student16520,43
student16521,48
student16522,13
student16523,26
student16524,46
student16525,34
student16526,6
student16527,34
student16528,49
student16529,17
student16530,42
student16531,34
student16532,25
student16533,40
student16534,15
student16535,40
student16536,21
student16537,17
student16538,47
student16539,4
student16540,30
student16541,50
student16542,8
student16543,24
student16544,14
student16545,45
student16546,15
student16547,15
student16548,22
student16549,46
student16550,4
student16551,39
student16552,19
student16553,43
student16554,36
student16555,45
student16556,12
student16557,16
student16558,22
student16559,2
student16560,5
student16561,13
student16562,39
student16563,45
student16564,26
student16565,49
student16566,21
student16567,23
student16568,32
student16569,13
student16570,27
student16571,43
student16572,26
student16573,27
student16574,2
student16575,39
student16576,3
student16577,20
student16578,8
student16579,48
student16580,18
student16581,24
student16582,6
student16583,38
student16584,9
student16585,37
student16586,41
student16587,3
student16588,25
student16589,37
student16590,0
student16591,34
student16592,47
student16593,7
student16594,40
student16595,14
student16596,35
student16597,3
student16598,24
student16599,44
student16600,37
student16601,27
student16602,31
student16603,44
student16604,14
student16605,17
student16606,31
student16607,16
student16608,14
student16609,8
student16610,10
student16611,16
student16612,12
student16613,13
student16614,46
student16615,30
student16616,34
student16617,13
student16618,28
student16619,16
student16620,26
student16621,27
student16622,31
student16623,35
student16624,34
student16625,28
student16626,4
student16627,32
student16628,34
student16629,18
student16630,7
student16631,32
student16632,15
student16633,16
student16634,48
student16635,9
student16636,5
student16637,47
student16638,5
student16639,42
student16640,11
student16641,12
student16642,35
student16643,32
student16644,44
student16645,30
student16646,30
student16647,27
student16648,48
student16649,8
student16650,11
student16651,26
student16652,11
student16653,5
student16654,17
student16655,32
student16656,22
student16657,46
student16658,23
student16659,39
student16660,41
student16661,35
student16662,12
student16663,16
student16664,27
student16665,30
student16666,2
student16667,45
student16668,49
student16669,24
student16670,31
student16671,18
student16672,38
student16673,46
student16674,10
student16675,50
student16676,26
student16677,12
student16678,42
student16679,42
student16680,49
student16681,26
student16682,33
student16683,6
student16684,38
student16685,14
student16686,10
student16687,10
student16688,8
student16689,29
student16690,43
student16691,42
student16692,31
student16693,42
student16694,18
student16695,46
student16696,3
student16697,50
student16698,17
student16699,44
student16700,37
student16701,5
student16702,12
student16703,49
student16704,44
student16705,35
student16706,28
student16707,24
student16708,7
student16709,38
student16710,7
student16711,17
student16712,9
student16713,16
student16714,7
student16715,4
student16716,39
student16717,15
student16718,0
student16719,3
student16720,19
student16721,50
student16722,41
student16723,22
student16724,1
student16725,8
student16726,20
student16727,37
student16728,22
student16729,48
student16730,47
student16731,4
student16732,3
student16733,35
student16734,2
student16735,18
student16736,38
student16737,44
student16738,2
student16739,26
student16740,44
student16741,32
student16742,7
student16743,40
student16744,49
student16745,46
student16746,24
student16747,33
student16748,0
student16749,30
student16750,46
student16751,10
student16752,33
student16753,3
student16754,36
student16755,20
student16756,7
student16757,32
student16758,38
student16759,4
student16760,24
student16761,14
student16762,44
student16763,34
student16764,42
student16765,17
student16766,3
student16767,20
student16768,19
student16769,37
student16770,22
student16771,11
student16772,50
student16773,15
student16774,21
student16775,34
student16776,3
student16777,32
student16778,20
student16779,7
student16780,6
student16781,26
student16782,42
student16783,28
student16784,28
student16785,3
student16786,5
student16787,38
student16788,41
student16789,14
student16790,26
student16791,17
student16792,1
student16793,11
student16794,7
student16795,3
student16796,28
student16797,12
student16798,39
student16799,46
student16800,48
student16801,2
student16802,2
student16803,6
student16804,37
student16805,0
student16806,37
student16807,14
student16808,5
student16809,6
student16810,22
student16811,22
student16812,22
student16813,36
student16814,42
student16815,34
student16816,36
student16817,49
student16818,13
student16819,11
student16820,24
student16821,38
student16822,5
student16823,6
student16824,22
student16825,31
student16826,3
student16827,41
student16828,45
student16829,11
student16830,24
student16831,29
student16832,2
student16833,26
student16834,46
student16835,13
student16836,17
student16837,12
student16838,13
student16839,50
student16840,16
student16841,35
student16842,6
student16843,38
student16844,9
student16845,39
student16846,39
student16847,18
student16848,9
student16849,9
student16850,13
student16851,34
student16852,40
student16853,13
student16854,43
student16855,33
student16856,0
student16857,30
student16858,42
student16859,20
student16860,7
student16861,26
student16862,10
student16863,7
student16864,50
student16865,38
student16866,22
student16867,32
student16868,28
student16869,30
student16870,17
student16871,37
student16872,50
student16873,2
student16874,48
student16875,18
student16876,49
student16877,22
student16878,39
student16879,46
student16880,49
student16881,48
student16882,47
student16883,3
student16884,45
student16885,22
student16886,36
student16887,0
student16888,19
student16889,39
student16890,50
student16891,10
student16892,8
student16893,33
student16894,25
student16895,5
student16896,40
student16897,49
student16898,18
student16899,30
student16900,20
student16901,20
student16902,39
student16903,15
student16904,40
student16905,13
student16906,28
student16907,36
student16908,15
student16909,2
student16910,2
student16911,2
student16912,4
student16913,43
student16914,46
student16915,30
student16916,21
student16917,31
student16918,44
student16919,11
student16920,45
student16921,27
student16922,12
student16923,17
student16924,12
student16925,0
student16926,48
student16927,38
student16928,11
student16929,49
student16930,2
student16931,43
student16932,5
student16933,44
student16934,37
student16935,36
student16936,19
student16937,3
student16938,37
student16939,43
student16940,19
student16941,11
student16942,16
student16943,28
student16944,3
student16945,37
student16946,12
student16947,4
student16948,18
student16949,29
student16950,25
student16951,34
student16952,18
student16953,14
student16954,25
student16955,43
student16956,15
student16957,18
student16958,5
student16959,5
student16960,11
student16961,24
student16962,28
student16963,12
student16964,25
student16965,37
student16966,13
student16967,45
student16968,32
student16969,49
student16970,34
student16971,31
student16972,22
student16973,11
student16974,13
student16975,17
student16976,50
student16977,1
student16978,11
student16979,32
student16980,4
student16981,13
student16982,38
student16983,17
student16984,31
student16985,18
student16986,49
student16987,42
student16988,0
student16989,43
student16990,7
student16991,38
student16992,8
student16993,26
student16994,37
student16995,6
student16996,28
student16997,32
student16998,44
student16999,49
student17000,33
student17001,30
student17002,44
student17003,17
student17004,23
student17005,19
student17006,5
student17007,26
student17008,10
student17009,18
student17010,15
student17011,23
student17012,26
student17013,26
student17014,36
student17015,14
student17016,38
student17017,34
student17018,30
student17019,23
student17020,32
student17021,50
student17022,34
student17023,42
student17024,14
student17025,7
student17026,16
student17027,33
student17028,19
student17029,18
student17030,15
student17031,21
student17032,7
student17033,33
student17034,19
student17035,19
student17036,41
student17037,21
student17038,37
student17039,2
student17040,14
student17041,17
student17042,48
student17043,4
student17044,15
student17045,31
student17046,44
student17047,41
student17048,26
student17049,44
student17050,38
student17051,47
student17052,20
student17053,2
student17054,44
student17055,28
student17056,12
student17057,23
student17058,23
student17059,3
student17060,39
student17061,26
student17062,19
student17063,7
student17064,6
student17065,18
student17066,5
student17067,22
student17068,27
student17069,24
student17070,20
student17071,9
student17072,18
student17073,6
student17074,27
student17075,17
student17076,13
student17077,38
student17078,49
student17079,14
student17080,17
student17081,48
student17082,39
student17083,45
student17084,12
student17085,41
student17086,37
student17087,49
student17088,41
student17089,21
student17090,22
student17091,49
student17092,10
student17093,5
student17094,25
student17095,6
student17096,15
student17097,9
student17098,33
student17099,35
student17100,28
student17101,31
student17102,10
student17103,4
student17104,37
student17105,9
student17106,47
student17107,5
student17108,22
student17109,50
student17110,7
student17111,44
student17112,22
student17113,10
student17114,4
student17115,46
student17116,41
student17117,4
student17118,16
student17119,13
student17120,6
student17121,48
student17122,43
student17123,17
student17124,42
student17125,7
student17126,11
student17127,36
student17128,0
student17129,4
student17130,18
student17131,3
student17132,2
student17133,25
student17134,31
student17135,10
student17136,34
student17137,27
student17138,46
student17139,9
student17140,13
student17141,2
student17142,2
student17143,37
student17144,13
student17145,29
student17146,50
student17147,48
student17148,35
student17149,24
student17150,34
student17151,46
student17152,43
student17153,28
student17154,31
student17155,16
student17156,47
student17157,20
student17158,24
student17159,40
student17160,37
student17161,5
student17162,3
student17163,15
student17164,25
student17165,33
student17166,35
student17167,50
student17168,4
student17169,17
student17170,37
student17171,36
student17172,30
student17173,34
student17174,4
student17175,7
student17176,50
student17177,48
student17178,8
student17179,35
student17180,0
student17181,50
student17182,26
student17183,20
student17184,17
student17185,33
student17186,8
student17187,22
student17188,5
student17189,0
student17190,38
student17191,1
student17192,14
student17193,25
student17194,40
student17195,14
student17196,11
student17197,50
student17198,14
student17199,48
student17200,45
student17201,15
student17202,6
student17203,21
student17204,5
student17205,50
student17206,46
student17207,41
student17208,23
student17209,42
student17210,14
student17211,19
student17212,33
student17213,15
student17214,35
student17215,9
student17216,0
student17217,44
student17218,2
student17219,19
student17220,12
student17221,39
student17222,29
student17223,19
student17224,0
student17225,33
student17226,29
student17227,5
student17228,9
student17229,8
student17230,10
student17231,15
student17232,30
student17233,9
student17234,36
student17235,5
student17236,10
student17237,49
student17238,42
student17239,9
student17240,34
student17241,6
student17242,4
student17243,20
student17244,2
student17245,16
student17246,34
student17247,43
student17248,15
student17249,29
student17250,4
student17251,1
student17252,12
student17253,39
student17254,45
student17255,18
student17256,32
student17257,50
student17258,33
student17259,33
student17260,13
student17261,17
student17262,9
student17263,32
student17264,48
student17265,19
student17266,26
student17267,7
student17268,8
student17269,17
student17270,38
student17271,47
student17272,17
student17273,30
student17274,0
student17275,18
student17276,3
student17277,17
student17278,6
student17279,42
student17280,34
student17281,28
student17282,4
student17283,20
student17284,33
student17285,17
student17286,3
student17287,15
student17288,42
student17289,7
student17290,26
student17291,28
student17292,50
student17293,38
student17294,22
student17295,15
student17296,8
student17297,31
student17298,41
student17299,24
student17300,4
student17301,10
student17302,25
student17303,48
student17304,2
student17305,42
student17306,37
student17307,26
student17308,0
student17309,3
student17310,50
student17311,33
student17312,36
student17313,8
student17314,7
student17315,32
student17316,38
student17317,48
student17318,33
student17319,27
student17320,10
student17321,36
student17322,10
student17323,26
student17324,31
student17325,19
student17326,1
student17327,25
student17328,36
student17329,7
student17330,26
student17331,41
student17332,31
student17333,13
student17334,38
student17335,20
student17336,16
student17337,49
student17338,42
student17339,41
student17340,45
student17341,48
student17342,7
student17343,41
student17344,14
student17345,15
student17346,28
student17347,0
student17348,4
student17349,36
student17350,25
student17351,20
student17352,38
student17353,1
student17354,16
student17355,23
student17356,0
student17357,18
student17358,24
student17359,15
student17360,22
student17361,44
student17362,28
student17363,22
student17364,21
student17365,26
student17366,32
student17367,17
student17368,28
student17369,4
student17370,42
student17371,13
student17372,45
student17373,33
student17374,12
student17375,17
student17376,45
student17377,27
student17378,47
student17379,38
student17380,45
student17381,49
student17382,6
student17383,29
student17384,23
student17385,40
student17386,5
student17387,12
student17388,49
student17389,20
student17390,12
student17391,42
student17392,41
student17393,50
student17394,7
student17395,15
student17396,11
student17397,16
student17398,43
student17399,45
student17400,27
student17401,14
student17402,17
student17403,9
student17404,23
student17405,31
student17406,11
student17407,31
student17408,49
student17409,1
student17410,16
student17411,45
student17412,41
student17413,46
student17414,0
student17415,3
student17416,11
student17417,44
student17418,42
student17419,39
student17420,13
student17421,45
student17422,14
student17423,31
student17424,2
student17425,36
student17426,31
student17427,18
student17428,11
student17429,32
student17430,31
student17431,3
student17432,7
student17433,15
student17434,6
student17435,26
student17436,47
student17437,39
student17438,30
student17439,20
student17440,47
student17441,40
student17442,21
student17443,42
student17444,38
student17445,31
student17446,41
student17447,21
student17448,26
student17449,48
student17450,38
student17451,35
student17452,32
student17453,49
student17454,27
student17455,24
student17456,46
student17457,9
student17458,34
student17459,31
student17460,22
student17461,41
student17462,11
student17463,6
student17464,37
student17465,30
student17466,20
student17467,16
student17468,20
student17469,48
student17470,19
student17471,44
student17472,26
student17473,6
student17474,16
student17475,18
student17476,39
student17477,10
student17478,4
student17479,6
student17480,35
student17481,14
student17482,21
student17483,41
student17484,38
student17485,10
student17486,4
student17487,9
student17488,26
